grid_id,cell_area_km2,dominant_land_cover_name,cost_adaptation_atelerix,cost_adaptation_martes,cost_adaptation_eliomys,cost_adaptation_oryctolagus,cost_corridor,has_atelerix_algirus,has_martes_martes,has_eliomys_quercinus,has_oryctolagus_cuniculus,grid_x,grid_y,neighbors,human_disturbance,current_richness,suitability_atelerix,efficiency_atelerix,suitability_martes,efficiency_martes,suitability_eliomys,efficiency_eliomys,suitability_oryctolagus,efficiency_oryctolagus
cell_33_23,0.5625,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,0.76,1.81,3.95,2.7,1.83,False,False,False,False,33,23,"cell_33_24,cell_33_22,cell_32_23,cell_34_23,cell_32_24,cell_34_24,cell_32_22,cell_34_22",0.1,0,3.0,3.896103896103896,2.5,1.3736263736263736,2.5,0.6313131313131313,3.0,1.1070110701107012
cell_33_24,0.5625,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.79,3.98,3.95,1.86,2.45,False,False,False,False,33,24,"cell_33_25,cell_33_23,cell_32_24,cell_34_24,cell_32_25,cell_34_25,cell_32_23,cell_34_23",0.1,0,3.0,1.6666666666666665,2.5,0.6265664160401003,2.5,0.6313131313131313,3.0,1.6042780748663101
cell_33_25,0.5625000000006548,Mixed Forests,3.63,1.75,1.42,3.66,2.43,False,False,False,False,33,25,"cell_33_26,cell_33_24,cell_32_25,cell_34_25,cell_32_26,cell_34_26,cell_32_24,cell_34_24",0.0,0,2.0,0.5494505494505495,3.0,1.7045454545454546,3.0,2.097902097902098,2.0,0.5449591280653951
cell_33_26,0.5624999999992578,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.16,3.03,2.39,2.18,1.81,False,False,False,False,33,26,"cell_33_27,cell_33_25,cell_32_26,cell_34_26,cell_32_27,cell_34_27,cell_32_25,cell_34_25",0.1,0,3.0,2.5641025641025643,2.5,0.8223684210526316,2.5,1.0416666666666667,3.0,1.36986301369863
cell_33_27,0.5625000000003493,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.53,3.5,2.18,2.24,1.76,False,False,False,False,33,27,"cell_33_28,cell_33_26,cell_32_27,cell_34_27,cell_32_28,cell_34_28,cell_32_26,cell_34_26",0.1,0,3.0,1.948051948051948,2.5,0.7122507122507123,2.5,1.1415525114155252,3.0,1.3333333333333333
cell_33_28,0.5625,Non-irrigated Arable Land,1.33,5.59,7.07,2.47,1.59,False,False,False,False,33,28,"cell_33_29,cell_33_27,cell_32_28,cell_34_28,cell_32_29,cell_34_29,cell_32_27,cell_34_27",0.3,0,3.0,2.2388059701492535,1.0,0.17857142857142858,1.0,0.14124293785310735,3.0,1.2096774193548387
cell_33_29,0.5625000000003493,Transitional Woodland-Shrub,3.05,2.98,2.45,77.74,2.74,False,False,False,False,33,29,"cell_33_30,cell_33_28,cell_32_29,cell_34_29,cell_32_30,cell_34_30,cell_32_28,cell_34_28",0.0,0,3.0,0.9803921568627453,3.0,1.0033444816053512,3.0,1.2195121951219512,3.0,0.03858520900321544
cell_33_30,0.5624999999996507,Transitional Woodland-Shrub,2.56,2.52,2.2,294.99,1.45,False,False,False,False,33,30,"cell_33_31,cell_33_29,cell_32_30,cell_34_30,cell_32_31,cell_34_31,cell_32_29,cell_34_29",0.0,0,3.0,1.1673151750972763,3.0,1.1857707509881423,3.0,1.3574660633484164,3.0,0.010169491525423728
cell_33_31,0.5625,Non-irrigated Arable Land,2.76,8.53,5.84,2.83,1.7,False,False,False,False,33,31,"cell_33_32,cell_33_30,cell_32_31,cell_34_31,cell_32_32,cell_34_32,cell_32_30,cell_34_30",0.3,0,3.0,1.0830324909747293,1.0,0.117096018735363,1.0,0.17094017094017094,3.0,1.0563380281690142
cell_33_32,0.5625,Pastures,2.43,9.34,9.56,2.11,1.9,False,False,False,False,33,32,"cell_33_33,cell_33_31,cell_32_32,cell_34_32,cell_32_33,cell_34_33,cell_32_31,cell_34_31",0.1,0,3.0,1.2295081967213115,1.0,0.10695187165775401,1.0,0.1044932079414838,3.0,1.4150943396226416
cell_33_33,0.5625000000003493,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.32,3.45,3.18,2.21,1.86,False,False,False,False,33,33,"cell_33_34,cell_33_32,cell_32_33,cell_34_33,cell_32_34,cell_34_34,cell_32_32,cell_34_32",0.1,0,3.0,2.255639097744361,2.5,0.7225433526011561,2.5,0.7836990595611285,3.0,1.3513513513513515
cell_33_34,0.5624999999989087,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.69,3.09,3.89,1.7,2.02,False,False,False,False,33,34,"cell_33_35,cell_33_33,cell_32_34,cell_34_34,cell_32_35,cell_34_35,cell_32_33,cell_34_33",0.1,0,3.0,1.7647058823529411,2.5,0.8064516129032259,2.5,0.6410256410256411,3.0,1.7543859649122808
cell_33_35,0.5625000000003056,Non-irrigated Arable Land,2.29,7.54,8.53,1.42,2.83,False,False,False,False,33,35,"cell_33_36,cell_33_34,cell_32_35,cell_34_35,cell_32_36,cell_34_36,cell_32_34,cell_34_34",0.3,0,3.0,1.3043478260869565,1.0,0.13245033112582782,1.0,0.117096018735363,3.0,2.097902097902098
cell_33_36,0.5625000000003493,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.27,2.41,3.47,2.28,2.14,False,False,False,False,33,36,"cell_33_37,cell_33_35,cell_32_36,cell_34_36,cell_32_37,cell_34_37,cell_32_35,cell_34_35",0.1,0,3.0,2.34375,2.5,1.0330578512396695,2.5,0.7183908045977011,3.0,1.310043668122271
cell_33_37,0.5624999999996507,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.43,3.23,2.44,2.82,1.51,False,False,False,False,33,37,"cell_33_38,cell_33_36,cell_32_37,cell_34_37,cell_32_38,cell_34_38,cell_32_36,cell_34_36",0.1,0,3.0,1.2295081967213115,2.5,0.771604938271605,2.5,1.0204081632653061,3.0,1.060070671378092
cell_33_38,0.5624999999996944,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.86,3.29,3.93,3.17,1.32,False,False,False,False,33,38,"cell_33_39,cell_33_37,cell_32_38,cell_34_38,cell_32_39,cell_34_39,cell_32_37,cell_34_37",0.1,0,3.0,1.6042780748663101,2.5,0.7575757575757576,2.5,0.6345177664974619,3.0,0.9433962264150945
cell_33_39,0.4519795247177324,Sclerophyllous Vegetation,1.78,2.65,2.25,72.26,2.81,False,False,False,False,33,39,"cell_33_40,cell_33_38,cell_32_39,cell_34_39,cell_34_40,cell_32_38,cell_34_38",0.0,0,3.0,1.675977653631285,3.0,1.1278195488721805,3.0,1.3274336283185841,3.0,0.04151100041511
cell_33_40,0.20599030182575476,Sclerophyllous Vegetation,2.43,2.12,0.5,86.12,2.33,False,False,False,False,33,40,"cell_33_41,cell_33_39,cell_34_40,cell_34_41,cell_32_39,cell_34_39",0.0,0,3.0,1.2295081967213115,3.0,1.4084507042253522,3.0,5.88235294117647,3.0,0.03483106931382793
cell_33_41,0.08130743124144807,Sclerophyllous Vegetation,2.27,1.49,1.73,240.35,2.62,False,False,False,False,33,41,"cell_33_42,cell_33_40,cell_34_41,cell_32_42,cell_34_42,cell_34_40",0.0,0,3.0,1.3157894736842106,3.0,2.0,3.0,1.7241379310344829,3.0,0.012481278082875687
cell_33_42,0.2224997980830506,Sclerophyllous Vegetation,1.78,1.05,1.98,142.49,1.47,False,False,False,False,33,42,"cell_33_41,cell_32_42,cell_34_42,cell_32_43,cell_34_41",0.0,0,3.0,1.675977653631285,3.0,2.830188679245283,3.0,1.5075376884422111,3.0,0.021052631578947368
cell_34_11,0.01960412523366552,Sclerophyllous Vegetation,2.7,1.92,2.43,102.81,1.91,False,False,False,False,34,11,"cell_34_12,cell_35_11,cell_33_12,cell_35_12",0.0,0,3.0,1.1070110701107012,3.0,1.5544041450777202,3.0,1.2295081967213115,3.0,0.029177202878817348
cell_34_12,0.4999488032070553,Sclerophyllous Vegetation,1.35,1.98,2.06,195.0,2.66,False,False,False,False,34,12,"cell_34_13,cell_34_11,cell_33_12,cell_35_12,cell_33_13,cell_35_13,cell_35_11",0.0,0,3.0,2.205882352941176,3.0,1.5075376884422111,3.0,1.4492753623188408,3.0,0.015383826470437414
cell_34_13,0.5624999999999564,Sclerophyllous Vegetation,2.37,1.94,2.45,243.12,1.38,False,False,False,False,34,13,"cell_34_14,cell_34_12,cell_33_13,cell_35_13,cell_33_14,cell_35_14,cell_33_12,cell_35_12",0.0,0,3.0,1.2605042016806722,3.0,1.5384615384615385,3.0,1.2195121951219512,3.0,0.012339077859581294
cell_34_14,0.5624999999993016,Sclerophyllous Vegetation,2.36,1.08,1.42,220.43,1.74,False,False,False,False,34,14,"cell_34_15,cell_34_13,cell_33_14,cell_35_14,cell_33_15,cell_35_15,cell_33_13,cell_35_13",0.0,0,3.0,1.2658227848101267,3.0,2.7522935779816513,3.0,2.097902097902098,3.0,0.013609145345672292
cell_34_15,0.5625000000006984,Sclerophyllous Vegetation,1.81,2.64,1.64,140.73,2.48,False,False,False,False,34,15,"cell_34_16,cell_34_14,cell_33_15,cell_35_15,cell_33_16,cell_35_16,cell_33_14,cell_35_14",0.0,0,3.0,1.6483516483516483,3.0,1.1320754716981132,3.0,1.8181818181818183,3.0,0.021315901662640333
cell_34_16,0.5625,Transitional Woodland-Shrub,2.2,2.64,1.74,206.32,1.16,False,True,False,False,34,16,"cell_34_17,cell_34_15,cell_33_16,cell_35_16,cell_33_17,cell_35_17,cell_33_15,cell_35_15",0.0,1,3.0,1.3574660633484164,3.0,1.1320754716981132,3.0,1.7142857142857142,3.0,0.014539814859690787
cell_34_17,0.5625,Complex Cultivation Patterns,1.25,3.18,4.44,2.08,2.22,False,False,False,False,34,17,"cell_34_18,cell_34_16,cell_33_17,cell_35_17,cell_33_18,cell_35_18,cell_33_16,cell_35_16",0.2,0,3.0,2.380952380952381,2.0,0.6269592476489029,2.0,0.449438202247191,3.0,1.4354066985645935
cell_34_18,0.5624999999993016,Mixed Forests,4.92,2.48,1.89,5.98,1.69,False,False,False,False,34,18,"cell_34_19,cell_34_17,cell_33_18,cell_35_18,cell_33_19,cell_35_19,cell_33_17,cell_35_17",0.0,0,2.0,0.40567951318458423,3.0,1.2048192771084338,3.0,1.5789473684210527,2.0,0.333889816360601
cell_34_19,0.5625000000003493,Coniferous Forests,7.72,3.76,2.11,6.11,1.35,False,False,False,False,34,19,"cell_34_20,cell_34_18,cell_33_19,cell_35_19,cell_33_20,cell_35_20,cell_33_18,cell_35_18",0.0,0,1.0,0.129366106080207,2.5,0.6631299734748012,2.5,1.1792452830188682,1.5,0.24509803921568626
cell_34_20,0.5625,Pastures,1.69,8.06,7.43,1.64,1.58,False,False,False,False,34,20,"cell_34_21,cell_34_19,cell_33_20,cell_35_20,cell_33_21,cell_35_21,cell_33_19,cell_35_19",0.1,0,3.0,1.7647058823529411,1.0,0.12391573729863692,1.0,0.13440860215053765,3.0,1.8181818181818183
cell_34_21,0.5625000000003493,Transitional Woodland-Shrub,2.63,1.43,2.08,179.14,3.1,False,False,False,False,34,21,"cell_34_22,cell_34_20,cell_33_21,cell_35_21,cell_33_22,cell_35_22,cell_33_20,cell_35_20",0.0,0,3.0,1.1363636363636365,3.0,2.0833333333333335,3.0,1.4354066985645935,3.0,0.016745743790120015
cell_34_22,0.5625,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.58,4.29,1.97,1.76,2.16,False,False,False,False,34,22,"cell_34_23,cell_34_21,cell_33_22,cell_35_22,cell_33_23,cell_35_23,cell_33_21,cell_35_21",0.1,0,3.0,1.8867924528301885,2.5,0.5813953488372093,2.5,1.2626262626262625,3.0,1.694915254237288
cell_34_23,0.5625,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.15,3.3,2.78,2.79,3.03,False,False,False,False,34,23,"cell_34_24,cell_34_22,cell_33_23,cell_35_23,cell_33_24,cell_35_24,cell_33_22,cell_35_22",0.1,0,3.0,2.586206896551724,2.5,0.7552870090634441,2.5,0.896057347670251,3.0,1.0714285714285714
cell_34_24,0.5625,Mixed Forests,2.44,1.85,1.63,2.85,1.77,False,False,False,False,34,24,"cell_34_25,cell_34_23,cell_33_24,cell_35_24,cell_33_25,cell_35_25,cell_33_23,cell_35_23",0.0,0,2.0,0.816326530612245,3.0,1.6129032258064515,3.0,1.829268292682927,2.0,0.6993006993006994
cell_34_25,0.5625000000003493,Mixed Forests,4.61,2.46,2.3,3.25,0.75,False,False,False,False,34,25,"cell_34_26,cell_34_24,cell_33_25,cell_35_25,cell_33_26,cell_35_26,cell_33_24,cell_35_24",0.0,0,2.0,0.4329004329004329,3.0,1.2145748987854252,3.0,1.298701298701299,2.0,0.6134969325153374
cell_34_26,0.5624999999989959,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.23,4.3,2.64,1.83,1.33,True,False,False,False,34,26,"cell_34_27,cell_34_25,cell_33_26,cell_35_26,cell_33_27,cell_35_27,cell_33_25,cell_35_25",0.1,1,3.0,2.4193548387096775,2.5,0.580046403712297,2.5,0.9433962264150944,3.0,1.6304347826086956
cell_34_27,0.5625000000007858,Discontinuous Urban Fabric,5.75,7.25,7.66,6.93,2.08,False,False,False,False,34,27,"cell_34_28,cell_34_26,cell_33_27,cell_35_27,cell_33_28,cell_35_28,cell_33_26,cell_35_26",0.7,0,2.0,0.3472222222222222,1.0,0.13774104683195593,1.0,0.1303780964797914,1.0,0.1440922190201729
cell_34_28,0.5625000000000436,Non-irrigated Arable Land,0.75,9.04,8.05,0.74,2.04,False,False,False,False,34,28,"cell_34_29,cell_34_27,cell_33_28,cell_35_28,cell_33_29,cell_35_29,cell_33_27,cell_35_27",0.3,0,3.0,3.9473684210526314,1.0,0.11049723756906078,1.0,0.12406947890818858,3.0,4.0
cell_34_29,0.5625000000003493,Non-irrigated Arable Land,3.02,10.91,8.22,2.99,0.87,False,False,False,False,34,29,"cell_34_30,cell_34_28,cell_33_29,cell_35_29,cell_33_30,cell_35_30,cell_33_28,cell_35_28",0.3,0,3.0,0.9900990099009902,1.0,0.09157509157509157,1.0,0.12150668286755771,3.0,1.0
cell_34_30,0.5625,Pastures,2.13,6.33,8.48,1.48,2.11,False,False,False,False,34,30,"cell_34_31,cell_34_29,cell_33_30,cell_35_30,cell_33_31,cell_35_31,cell_33_29,cell_35_29",0.1,0,3.0,1.4018691588785048,1.0,0.15772870662460567,1.0,0.11778563015312131,3.0,2.0134228187919465
cell_34_31,0.5624999999996507,Pastures,1.94,7.18,7.2,1.73,2.17,False,False,False,False,34,31,"cell_34_32,cell_34_30,cell_33_31,cell_35_31,cell_33_32,cell_35_32,cell_33_30,cell_35_30",0.1,0,3.0,1.5384615384615385,1.0,0.13908205841446455,1.0,0.13869625520110956,3.0,1.7241379310344829
cell_34_32,0.5625,Natural Grasslands,2.56,5.28,7.44,106.48,2.31,False,False,False,False,34,32,"cell_34_33,cell_34_31,cell_33_32,cell_35_32,cell_33_33,cell_35_33,cell_33_31,cell_35_31",0.0,0,2.5,0.972762645914397,1.5,0.2835538752362949,1.0,0.1342281879194631,3.0,0.0281716593107334
cell_34_33,0.5625000000003493,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.24,2.87,3.44,1.88,2.05,True,False,False,False,34,33,"cell_34_34,cell_34_32,cell_33_33,cell_35_33,cell_33_34,cell_35_34,cell_33_32,cell_35_32",0.1,1,3.0,1.3333333333333333,2.5,0.8680555555555556,2.5,0.7246376811594204,3.0,1.5873015873015874
cell_34_34,0.5624999999993016,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.98,2.83,3.41,1.53,1.74,False,False,False,True,34,34,"cell_34_35,cell_34_33,cell_33_34,cell_35_34,cell_33_35,cell_35_35,cell_33_33,cell_35_33",0.1,1,3.0,1.5075376884422111,2.5,0.8802816901408451,2.5,0.7309941520467836,3.0,1.948051948051948
cell_34_35,0.5625000000003493,Transitional Woodland-Shrub,2.66,2.18,2.53,127.51,1.9,False,False,False,False,34,35,"cell_34_36,cell_34_34,cell_33_35,cell_35_35,cell_33_36,cell_35_36,cell_33_34,cell_35_34",0.0,0,3.0,1.1235955056179776,3.0,1.36986301369863,3.0,1.1811023622047245,3.0,0.023525721455457966
cell_34_36,0.5624995778244848,Sclerophyllous Vegetation,2.07,1.51,1.64,194.68,2.33,False,False,False,False,34,36,"cell_34_37,cell_34_35,cell_33_36,cell_35_36,cell_33_37,cell_35_37,cell_33_35,cell_35_35",0.0,0,3.0,1.4423076923076925,3.0,1.9736842105263157,3.0,1.8181818181818183,3.0,0.015409111921516257
cell_34_37,0.5329174836393998,Sclerophyllous Vegetation,2.09,1.63,1.97,92.5,1.78,False,False,False,False,34,37,"cell_34_38,cell_34_36,cell_33_37,cell_35_37,cell_33_38,cell_35_38,cell_33_36,cell_35_36",0.0,0,3.0,1.4285714285714288,3.0,1.829268292682927,3.0,1.5151515151515151,3.0,0.032428926602529454
cell_34_38,0.2327223309325779,Sclerophyllous Vegetation,1.78,2.18,2.36,197.44,2.16,False,False,False,False,34,38,"cell_34_39,cell_34_37,cell_33_38,cell_35_38,cell_33_39,cell_33_37,cell_35_37",0.0,0,3.0,1.675977653631285,3.0,1.36986301369863,3.0,1.2658227848101267,3.0,0.015193719929095975
cell_34_39,0.32410174243450696,Sclerophyllous Vegetation,1.97,2.09,1.7,169.25,1.42,False,False,False,False,34,39,"cell_34_40,cell_34_38,cell_33_39,cell_33_40,cell_33_38,cell_35_38",0.0,0,3.0,1.5151515151515151,3.0,1.4285714285714288,3.0,1.7543859649122808,3.0,0.01772421127259837
cell_34_40,0.22431343120747832,Sclerophyllous Vegetation,2.18,2.52,2.75,265.53,1.54,False,False,False,False,34,40,"cell_34_41,cell_34_39,cell_33_40,cell_33_41,cell_33_39",0.0,0,3.0,1.36986301369863,3.0,1.1857707509881423,3.0,1.0869565217391306,3.0,0.011297732921593735
cell_34_41,0.3621261966972461,Sclerophyllous Vegetation,0.97,2.25,1.41,194.79,2.5,False,False,False,False,34,41,"cell_34_42,cell_34_40,cell_33_41,cell_33_42,cell_33_40",0.0,0,3.0,3.061224489795918,3.0,1.3274336283185841,3.0,2.1126760563380285,3.0,0.01540041067761807
cell_34_42,0.13902485014996555,Sclerophyllous Vegetation,1.19,2.46,1.86,140.04,2.05,True,False,False,False,34,42,"cell_34_41,cell_33_42,cell_33_41",0.0,1,3.0,2.5,3.0,1.2145748987854252,3.0,1.6042780748663101,3.0,0.021420921099607287
cell_35_11,0.35647858220386813,Sclerophyllous Vegetation,2.45,1.31,1.66,246.03,2.72,False,False,False,False,35,11,"cell_35_12,cell_34_11,cell_36_11,cell_34_12,cell_36_12,cell_36_10",0.0,0,3.0,1.2195121951219512,3.0,2.2727272727272725,3.0,1.7964071856287427,3.0,0.01219313932693871
cell_35_12,0.5625000000000436,Pastures,2.1,7.42,10.06,1.8,1.51,False,False,False,False,35,12,"cell_35_13,cell_35_11,cell_34_12,cell_36_12,cell_34_13,cell_36_13,cell_34_11,cell_36_11",0.1,0,3.0,1.4218009478672986,1.0,0.13458950201884254,1.0,0.09930486593843098,3.0,1.6574585635359116
cell_35_13,0.5625000000003929,Sclerophyllous Vegetation,1.89,3.11,1.18,187.64,2.23,False,False,False,False,35,13,"cell_35_14,cell_35_12,cell_34_13,cell_36_13,cell_34_14,cell_36_14,cell_34_12,cell_36_12",0.0,0,3.0,1.5789473684210527,3.0,0.9615384615384617,3.0,2.5210084033613445,3.0,0.015987210231814552
cell_35_14,0.5624999999993016,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.01,3.31,3.02,2.06,2.76,False,False,False,False,35,14,"cell_35_15,cell_35_13,cell_34_14,cell_36_14,cell_34_15,cell_36_15,cell_34_13,cell_36_13",0.1,0,3.0,1.4851485148514854,2.5,0.7530120481927711,2.5,0.8250825082508252,3.0,1.4492753623188408
cell_35_15,0.5624999999996507,Transitional Woodland-Shrub,2.21,2.45,2.59,142.68,1.43,False,False,False,False,35,15,"cell_35_16,cell_35_14,cell_34_15,cell_36_15,cell_34_16,cell_36_16,cell_34_14,cell_36_14",0.0,0,3.0,1.3513513513513515,3.0,1.2195121951219512,3.0,1.153846153846154,3.0,0.02102459878057327
cell_35_16,0.5625000000006984,Transitional Woodland-Shrub,1.68,2.16,1.75,229.12,2.28,False,False,False,False,35,16,"cell_35_17,cell_35_15,cell_34_16,cell_36_16,cell_34_17,cell_36_17,cell_34_15,cell_36_15",0.0,0,3.0,1.7751479289940828,3.0,1.3824884792626728,3.0,1.7045454545454546,3.0,0.013093003971544538
cell_35_17,0.5625,Complex Cultivation Patterns,1.53,4.43,4.49,2.27,1.88,False,False,False,False,35,17,"cell_35_18,cell_35_16,cell_34_17,cell_36_17,cell_34_18,cell_36_18,cell_34_16,cell_36_16",0.2,0,3.0,1.948051948051948,2.0,0.4504504504504505,2.0,0.4444444444444444,3.0,1.3157894736842106
cell_35_18,0.5624999999993016,Mixed Forests,4.2,1.86,1.41,2.97,1.22,False,False,False,False,35,18,"cell_35_19,cell_35_17,cell_34_18,cell_36_18,cell_34_19,cell_36_19,cell_34_17,cell_36_17",0.0,0,2.0,0.4750593824228029,3.0,1.6042780748663101,3.0,2.1126760563380285,2.0,0.6711409395973155
cell_35_19,0.5625000000006984,Pastures,1.41,13.36,10.93,1.94,1.61,False,False,False,False,35,19,"cell_35_20,cell_35_18,cell_34_19,cell_36_19,cell_34_20,cell_36_20,cell_34_18,cell_36_18",0.1,0,3.0,2.1126760563380285,1.0,0.07479431563201197,1.0,0.09140767824497258,3.0,1.5384615384615385
cell_35_20,0.5625,Pastures,2.24,7.41,8.77,1.89,1.42,False,False,False,False,35,20,"cell_35_21,cell_35_19,cell_34_20,cell_36_20,cell_34_21,cell_36_21,cell_34_19,cell_36_19",0.1,0,3.0,1.3333333333333333,1.0,0.1347708894878706,1.0,0.11389521640091117,3.0,1.5789473684210527
cell_35_21,0.5625,Non-irrigated Arable Land,0.98,7.94,8.28,2.04,1.78,False,False,False,False,35,21,"cell_35_22,cell_35_20,cell_34_21,cell_36_21,cell_34_22,cell_36_22,cell_34_20,cell_36_20",0.3,0,3.0,3.0303030303030303,1.0,0.12578616352201258,1.0,0.12062726176115804,3.0,1.4634146341463417
cell_35_22,0.5625,Mixed Forests,5.03,0.55,2.67,3.71,1.84,False,False,False,False,35,22,"cell_35_23,cell_35_21,cell_34_22,cell_36_22,cell_34_23,cell_36_23,cell_34_21,cell_36_21",0.0,0,2.0,0.3968253968253968,3.0,5.357142857142857,3.0,1.119402985074627,2.0,0.5376344086021506
cell_35_23,0.5624999999996507,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.28,3.89,3.26,2.48,1.47,False,False,False,False,35,23,"cell_35_24,cell_35_22,cell_34_23,cell_36_23,cell_34_24,cell_36_24,cell_34_22,cell_36_22",0.1,0,3.0,1.310043668122271,2.5,0.6410256410256411,2.5,0.7645259938837922,3.0,1.2048192771084338
cell_35_24,0.5625000000003493,Non-irrigated Arable Land,2.15,7.17,11.41,3.44,2.51,False,False,False,False,35,24,"cell_35_25,cell_35_23,cell_34_24,cell_36_24,cell_34_25,cell_36_25,cell_34_23,cell_36_23",0.3,0,3.0,1.388888888888889,1.0,0.1392757660167131,1.0,0.08756567425569177,3.0,0.8695652173913044
cell_35_25,0.5625000000006984,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.59,2.95,2.46,2.34,1.6,False,False,False,False,35,25,"cell_35_26,cell_35_24,cell_34_25,cell_36_25,cell_34_26,cell_36_26,cell_34_24,cell_36_24",0.1,0,3.0,1.153846153846154,2.5,0.8445945945945946,2.5,1.0121457489878543,3.0,1.2765957446808514
cell_35_26,0.5624999999985594,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,3.0,2.58,2.5,2.94,2.53,False,False,False,False,35,26,"cell_35_27,cell_35_25,cell_34_26,cell_36_26,cell_34_27,cell_36_27,cell_34_25,cell_36_25",0.1,0,3.0,0.9966777408637875,2.5,0.9652509652509653,2.5,0.9960159362549802,3.0,1.016949152542373
cell_35_27,0.5625000000006112,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.61,2.89,2.03,1.41,1.33,False,False,False,False,35,27,"cell_35_28,cell_35_26,cell_34_27,cell_36_27,cell_34_28,cell_36_28,cell_34_26,cell_36_26",0.1,0,3.0,1.1450381679389314,2.5,0.8620689655172414,2.5,1.2254901960784317,3.0,2.1126760563380285
cell_35_28,0.5624999999999564,Sclerophyllous Vegetation,0.9,1.83,1.21,288.45,2.57,False,False,False,False,35,28,"cell_35_29,cell_35_27,cell_34_28,cell_36_28,cell_34_29,cell_36_29,cell_34_27,cell_36_27",0.0,0,3.0,3.2967032967032965,3.0,1.6304347826086956,3.0,2.459016393442623,3.0,0.010400055466962491
cell_35_29,0.5625000000006984,Non-irrigated Arable Land,1.23,7.94,8.61,0.89,1.84,False,False,False,False,35,29,"cell_35_30,cell_35_28,cell_34_29,cell_36_29,cell_34_30,cell_36_30,cell_34_28,cell_36_28",0.3,0,3.0,2.4193548387096775,1.0,0.12578616352201258,1.0,0.1160092807424594,3.0,3.333333333333333
cell_35_30,0.5624999999989523,Non-irrigated Arable Land,1.63,7.92,9.13,2.04,1.76,False,False,False,False,35,30,"cell_35_31,cell_35_29,cell_34_30,cell_36_30,cell_34_31,cell_36_31,cell_34_29,cell_36_29",0.3,0,3.0,1.829268292682927,1.0,0.12610340479192939,1.0,0.10940919037199125,3.0,1.4634146341463417
cell_35_31,0.5625000000003493,Natural Grasslands,3.02,5.81,7.71,248.14,2.07,False,False,False,False,35,31,"cell_35_32,cell_35_30,cell_34_31,cell_36_31,cell_34_32,cell_36_32,cell_34_30,cell_36_30",0.0,0,2.5,0.8250825082508252,1.5,0.2577319587628866,1.0,0.1295336787564767,3.0,0.012089462018940159
cell_35_32,0.5625,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,2.31,2.87,3.6,2.87,1.91,False,False,False,False,35,32,"cell_35_33,cell_35_31,cell_34_32,cell_36_32,cell_34_33,cell_36_33,cell_34_31,cell_36_31",0.1,0,3.0,1.293103448275862,2.5,0.8680555555555556,2.5,0.6925207756232687,3.0,1.0416666666666667
cell_35_33,0.5625,Land Principally Occupied by Agriculture with Significant Areas of Natural Vegetation,1.56,4.05,1.73,2.91,1.58,False,False,False,False,35,33,"cell_35_34,cell_35_32,cell_34_33,cell_36_33,cell_34_34,cell_36_34,cell_34_32,cell_36_32",0.1,0,3.0,1.910828025477707,2.5,0.6157635467980296,2.5,1.4367816091954022,3.0,1.0273972602739727
cell_35_34,0.5624999999996507,Mixed Forests,4.19,2.53,1.9,4.3,2.29,False,False,False,False,35,34,"cell_35_35,cell_35_33,cell_34_34,cell_36_34,cell_34_35,cell_36_35,cell_34_33,cell_36_33",0.0,0,2.0,0.47619047619047616,3.0,1.1811023622047245,3.0,1.5706806282722514,2.0,0.4640371229698376
cell_35_35,0.5600756472245886,Mixed Forests,3.24,2.53,2.78,3.96,2.21,False,False,False,False,35,35,"cell_35_36,cell_35_34,cell_34_35,cell_36_35,cell_34_36,cell_36_36,cell_34_34,cell_36_34",0.0,0,2.0,0.6153846153846154,3.0,1.1811023622047245,3.0,1.0752688172043012,2.0,0.5037783375314862
cell_35_36,0.176590134535435,Sclerophyllous Vegetation,1.63,1.56,1.88,170.71,1.23,False,False,False,False,35,36,"cell_35_37,cell_35_35,cell_34_36,cell_36_36,cell_34_37,cell_36_37,cell_34_35,cell_36_35",0.0,0,3.0,1.829268292682927,3.0,1.910828025477707,3.0,1.5873015873015874,3.0,0.017572633552014997
